"order_id","branch_name","is_customer","customer_id","customer_profession","customer_income","purchase_date","purchase_time","product_line","unit_price","quantity","tax_amount","customer_gender","payment_method"
"Balqa 4","Balqa","FALSE","171","Government Employee","8533.82",2022-03-01,"02:58:48","50","46.01","3","22.08","female","Cash"
"Balqa 5","Balqa","FALSE","96","Teacher","13266.13",2016-07-26,"16:37:20","54","12.54","2","4.01","male","CliQ"
"Balqa 5","Balqa","FALSE","96","Teacher","13266.13",2023-02-21,"14:23:56","9","45.98","5","36.78","male","Cash"
"Balqa 5","Balqa","FALSE","96","Teacher","13266.13",2023-01-18,"00:27:37","3","32.51","10","52.02","male","Visa"
"Balqa 5","Balqa","FALSE","96","Teacher","13266.13",2022-10-25,"14:08:28","50","29.08","8","37.22","male","Cash"
"Balqa 6","Balqa","TRUE","138","Doctor","44557.59",2023-01-31,"20:54:13","8","86.29","2","27.61","female","Cash"
"Balqa 6","Balqa","TRUE","138","Doctor","44557.59",2017-11-19,"05:10:27","47","90.61","6","86.99","female","CliQ"
"Balqa 6","Balqa","TRUE","138","Doctor","44557.59",2022-01-27,"22:21:36","3","73.1","4","46.78","female","CliQ"
"Balqa 6","Balqa","TRUE","138","Doctor","44557.59",2022-09-07,"13:10:53","7","82.85","6","79.54","female","Visa"
"Balqa 6","Balqa","TRUE","138","Doctor","44557.59",2023-06-24,"19:49:08","41","96.72","7","108.33","female","Visa"
"Balqa 6","Balqa","TRUE","138","Doctor","44557.59",2024-12-18,"16:31:54","58","82.48","6","79.18","female","Cash"
"Balqa 6","Balqa","TRUE","138","Doctor","44557.59",2023-07-20,"13:33:02","4","54.5","9","78.48","female","CliQ"
"Balqa 6","Balqa","TRUE","138","Doctor","44557.59",2023-11-23,"03:04:38","51","77.77","7","87.1","female","Visa"
"Balqa 6","Balqa","TRUE","138","Doctor","44557.59",2022-07-23,"18:26:36","13","21.24","3","10.2","female","Visa"
"Balqa 7","Balqa","TRUE","451","Lawyer","34505.58",2018-04-10,"20:31:58","51","31.26","4","20.01","female","CliQ"
"Balqa 7","Balqa","TRUE","451","Lawyer","34505.58",2024-01-21,"05:57:42","17","74.05","4","47.39","female","CliQ"
"Balqa 7","Balqa","TRUE","451","Lawyer","34505.58",2022-02-13,"05:00:28","32","52.86","10","84.58","female","CliQ"
"Balqa 7","Balqa","TRUE","451","Lawyer","34505.58",2017-06-30,"19:47:01","36","79.11","5","63.29","female","Visa"
"Balqa 7","Balqa","TRUE","451","Lawyer","34505.58",2019-04-01,"05:14:31","22","48.37","4","30.96","female","Visa"
"Balqa 7","Balqa","TRUE","451","Lawyer","34505.58",2024-11-05,"05:04:30","11","44.46","7","49.8","female","Visa"
"Balqa 8","Balqa","FALSE","450","Government Employee","7907.45",2024-06-04,"12:30:57","10","34.14","6","32.77","female","Cash"
"Balqa 8","Balqa","FALSE","450","Government Employee","7907.45",2023-06-27,"22:54:43","30","89.44","2","28.62","female","Visa"
"Balqa 8","Balqa","FALSE","450","Government Employee","7907.45",2024-01-22,"23:12:29","1","93.51","3","44.88","female","Visa"
"Balqa 8","Balqa","FALSE","450","Government Employee","7907.45",2019-07-11,"18:50:06","16","27.67","7","30.99","female","Visa"
"Balqa 9","Balqa","FALSE","420","Government Employee","10434.03",2020-03-17,"19:05:44","50","31.16","6","29.91","male","CliQ"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2016-01-22,"09:22:46","54","48.46","6","46.52","female","CliQ"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2023-06-18,"03:44:25","2","25.79","10","41.26","female","CliQ"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2018-03-22,"16:32:44","32","32.89","9","47.36","female","Visa"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2020-07-29,"10:59:33","30","11.46","8","14.67","female","Visa"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2019-06-22,"00:46:00","26","99.07","6","95.11","female","CliQ"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2022-12-20,"02:14:59","14","57.24","7","64.11","female","CliQ"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2024-12-04,"17:50:14","33","45.88","7","51.39","female","Cash"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2023-08-31,"02:37:38","8","27.91","7","31.26","female","CliQ"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2023-06-14,"20:20:44","31","49.07","5","39.26","female","CliQ"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2019-08-18,"15:28:21","36","10.11","8","12.94","female","CliQ"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2022-05-24,"08:46:19","55","51.5","3","24.72","female","Cash"
"Balqa 10","Balqa","FALSE","80","Manager","35091.35",2022-02-27,"06:56:59","43","11.83","8","15.14","female","Cash"
"Amman 1","Amman","TRUE","441","Student","5524.54",2022-03-30,"07:42:20","33","35.9","3","17.23","female","Visa"
"Amman 1","Amman","TRUE","441","Student","5524.54",2018-04-08,"06:48:28","49","14.47","6","13.89","female","Visa"
"Amman 1","Amman","TRUE","441","Student","5524.54",2019-09-10,"16:23:25","50","54.52","4","34.89","female","CliQ"
"Amman 1","Amman","TRUE","441","Student","5524.54",2022-04-17,"18:51:13","13","20.19","5","16.15","female","Visa"
"Amman 1","Amman","TRUE","441","Student","5524.54",2023-01-21,"07:40:05","18","86.57","4","55.4","male","Visa"
"Amman 2","Amman","FALSE","269","IT Professional","29034.32",2022-05-16,"02:42:14","34","51.87","4","33.2","female","CliQ"
"Amman 2","Amman","FALSE","269","IT Professional","29034.32",2024-04-29,"21:02:39","31","37.52","9","54.03","female","Visa"
"Amman 2","Amman","FALSE","269","IT Professional","29034.32",2023-11-22,"12:05:20","8","66.62","10","106.59","male","CliQ"
"Amman 2","Amman","FALSE","269","IT Professional","29034.32",2023-05-20,"08:00:29","48","21.93","5","17.54","female","CliQ"
"Amman 2","Amman","FALSE","269","IT Professional","29034.32",2024-12-19,"01:04:03","59","53.31","5","42.65","female","CliQ"
"Amman 2","Amman","FALSE","269","IT Professional","29034.32",2023-07-23,"09:45:31","20","51.98","7","58.22","female","Visa"
"Amman 2","Amman","FALSE","269","IT Professional","29034.32",2023-06-30,"22:22:08","5","14.19","6","13.62","female","Cash"
"Amman 2","Amman","FALSE","269","IT Professional","29034.32",2022-09-22,"18:22:27","44","22.54","5","18.03","female","Cash"
"Amman 2","Amman","FALSE","269","IT Professional","29034.32",2019-07-05,"09:29:36","6","34.71","5","27.77","male","CliQ"
"Amman 3","Amman","TRUE","65","Salesperson","13220.69",2020-09-20,"13:31:58","10","80.15","3","38.47","male","CliQ"
"Amman 3","Amman","TRUE","65","Salesperson","13220.69",2021-08-16,"06:14:59","45","42.23","6","40.54","male","Visa"
"Amman 3","Amman","TRUE","65","Salesperson","13220.69",2023-12-24,"08:32:23","36","99.29","1","15.89","female","Visa"
"Amman 3","Amman","TRUE","65","Salesperson","13220.69",2023-11-17,"16:43:46","53","92.64","2","29.64","female","CliQ"
"Amman 3","Amman","TRUE","65","Salesperson","13220.69",2024-01-14,"18:52:21","58","41.18","7","46.12","female","Visa"
"Amman 3","Amman","TRUE","65","Salesperson","13220.69",2021-06-20,"11:01:53","28","26.42","5","21.14","female","CliQ"
"Amman 3","Amman","TRUE","65","Salesperson","13220.69",2018-01-01,"13:55:27","20","99.02","7","110.9","male","Visa"
"Amman 3","Amman","TRUE","65","Salesperson","13220.69",2024-07-15,"07:24:27","47","76.33","1","12.21","male","CliQ"
"Amman 3","Amman","TRUE","65","Salesperson","13220.69",2020-08-18,"03:48:10","27","47.88","4","30.64","male","Visa"
"Amman 4","Amman","FALSE","88","IT Professional","27649.45",2023-09-06,"20:20:11","46","43.79","4","28.03","female","CliQ"
"Amman 4","Amman","FALSE","88","IT Professional","27649.45",2020-01-30,"08:51:46","25","10.94","5","8.75","female","Visa"
"Amman 4","Amman","FALSE","88","IT Professional","27649.45",2022-03-22,"02:55:12","55","81.74","4","52.31","male","CliQ"
"Amman 4","Amman","FALSE","88","IT Professional","27649.45",2024-02-19,"07:26:55","11","18.54","3","8.9","female","Visa"
"Amman 4","Amman","FALSE","88","IT Professional","27649.45",2023-03-03,"21:09:15","40","20.62","7","23.09","male","CliQ"
"Amman 4","Amman","FALSE","88","IT Professional","27649.45",2017-12-30,"02:43:54","18","27.66","6","26.55","female","Cash"
"Amman 4","Amman","FALSE","88","IT Professional","27649.45",2024-02-19,"14:13:29","16","70.75","4","45.28","male","CliQ"
"Amman 4","Amman","FALSE","88","IT Professional","27649.45",2022-06-05,"09:51:23","31","51.86","1","8.3","male","CliQ"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2020-12-29,"09:39:27","32","46.12","6","44.28","female","Visa"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2023-05-24,"17:57:30","49","44.61","7","49.96","female","CliQ"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2021-08-23,"10:10:57","12","37.47","7","41.97","female","Visa"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2021-03-08,"21:43:13","59","98.27","4","62.89","male","CliQ"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2020-06-09,"19:29:54","60","84.99","3","40.8","female","CliQ"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2017-03-11,"09:07:48","37","96.56","1","15.45","female","CliQ"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2018-09-13,"06:52:51","10","75.34","4","48.22","female","CliQ"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2021-07-06,"21:47:56","42","62.94","6","60.42","female","Visa"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2022-09-30,"18:12:56","9","82.91","4","53.06","male","Visa"
"Amman 5","Amman","FALSE","37","Government Employee","10048.73",2023-09-16,"15:26:59","43","81.22","2","25.99","female","CliQ"
"Amman 6","Amman","FALSE","495","Lawyer","36096.3",2024-05-15,"10:13:18","11","30.35","9","43.7","male","Visa"
"Amman 6","Amman","FALSE","495","Lawyer","36096.3",2023-11-05,"05:11:04","1","41.03","1","6.56","male","CliQ"
"Amman 7","Amman","FALSE","363","Salesperson","12915.77",2024-04-15,"23:02:37","16","25.75","5","20.6","male","Visa"
"Amman 7","Amman","FALSE","363","Salesperson","12915.77",2017-02-03,"03:22:54","26","79.03","1","12.64","female","Visa"
"Amman 7","Amman","FALSE","363","Salesperson","12915.77",2022-07-01,"15:31:46","1","35.04","8","44.85","male","CliQ"
"Amman 7","Amman","FALSE","363","Salesperson","12915.77",2022-08-19,"00:17:41","59","67.16","5","53.73","male","CliQ"
"Amman 7","Amman","FALSE","363","Salesperson","12915.77",2023-09-24,"20:22:36","43","57.68","1","9.23","female","Cash"
"Amman 7","Amman","FALSE","363","Salesperson","12915.77",2019-09-20,"11:16:37","4","65.61","6","62.99","female","Visa"
"Amman 7","Amman","FALSE","363","Salesperson","12915.77",2020-11-05,"06:43:38","44","41.04","7","45.96","female","CliQ"
"Amman 8","Amman","TRUE","302","Government Employee","8407.79",2017-03-31,"04:33:18","32","61.67","6","59.2","female","CliQ"
"Amman 8","Amman","TRUE","302","Government Employee","8407.79",2019-06-12,"17:47:19","14","94.8","1","15.17","female","CliQ"
"Amman 8","Amman","TRUE","302","Government Employee","8407.79",2021-04-08,"06:24:32","59","91.06","4","58.28","female","CliQ"
"Amman 8","Amman","TRUE","302","Government Employee","8407.79",2023-06-02,"03:22:33","19","75.1","5","60.08","female","Visa"
"Amman 9","Amman","FALSE","13","Retired","6529.48",2023-05-19,"08:50:33","5","51.55","8","65.98","female","CliQ"
"Amman 9","Amman","FALSE","13","Retired","6529.48",2020-08-24,"08:19:37","15","38.2","5","30.56","female","Visa"
"Amman 9","Amman","FALSE","13","Retired","6529.48",2017-07-10,"09:44:16","25","46.44","6","44.58","female","Visa"
"Amman 9","Amman","FALSE","13","Retired","6529.48",2023-07-09,"00:07:35","1","31.7","4","20.29","female","Visa"
"Amman 9","Amman","FALSE","13","Retired","6529.48",2019-01-17,"08:01:38","29","94.74","3","45.48","female","CliQ"
"Amman 9","Amman","FALSE","13","Retired","6529.48",2016-11-11,"06:28:48","37","54.57","7","61.12","male","Visa"
"Amman 9","Amman","FALSE","13","Retired","6529.48",2024-03-12,"10:50:05","3","11.12","7","12.45","female","CliQ"
"Amman 10","Amman","TRUE","368","Government Employee","10017.95",2023-05-14,"22:23:55","38","6.76","9","9.73","female","Visa"
"Amman 10","Amman","TRUE","368","Government Employee","10017.95",2017-01-18,"19:37:06","41","24.15","3","11.59","female","Visa"
"Amman 10","Amman","TRUE","368","Government Employee","10017.95",2024-06-29,"17:39:46","9","25.03","6","24.03","female","CliQ"
"Amman 10","Amman","TRUE","368","Government Employee","10017.95",2024-02-03,"12:36:37","57","69.6","3","33.41","female","Visa"
"Amman 10","Amman","TRUE","368","Government Employee","10017.95",2022-08-30,"16:31:02","53","7.48","10","11.97","female","Visa"
"Amman 10","Amman","TRUE","368","Government Employee","10017.95",2024-02-14,"05:28:13","60","43.91","3","21.08","male","Visa"
"Amman 10","Amman","TRUE","368","Government Employee","10017.95",2024-12-19,"22:22:07","7","69.88","5","55.9","female","Visa"
"Amman 11","Amman","FALSE","92","Government Employee","9418.47",2024-12-28,"13:32:42","33","93.89","7","105.16","male","Cash"
"Amman 11","Amman","FALSE","92","Government Employee","9418.47",2022-12-17,"00:10:11","55","54.62","4","34.96","female","CliQ"
"Amman 11","Amman","FALSE","92","Government Employee","9418.47",2019-09-26,"10:09:14","20","74.38","3","35.7","female","Visa"
"Amman 11","Amman","FALSE","92","Government Employee","9418.47",2023-08-22,"18:43:47","38","7.41","5","5.93","male","CliQ"
"Amman 12","Amman","TRUE","396","Doctor","37195.99",2022-05-25,"16:27:29","59","53.44","6","51.3","female","Visa"
"Amman 12","Amman","TRUE","396","Doctor","37195.99",2022-05-27,"04:01:20","49","25.68","8","32.87","female","CliQ"
"Amman 12","Amman","TRUE","396","Doctor","37195.99",2024-07-16,"20:01:33","17","40.89","9","58.88","female","CliQ"
"Amman 12","Amman","TRUE","396","Doctor","37195.99",2022-10-25,"13:30:21","51","22.28","10","35.65","male","CliQ"
"Amman 12","Amman","TRUE","396","Doctor","37195.99",2024-03-05,"07:21:47","44","83.69","3","40.17","male","Cash"
"Amman 13","Amman","FALSE","405","IT Professional","33253.85",2023-07-15,"16:17:40","56","53.83","1","8.61","female","CliQ"
"Amman 14","Amman","FALSE","249","IT Professional","37124.2",2022-02-14,"02:17:06","29","74.44","5","59.55","male","CliQ"
"Amman 14","Amman","FALSE","249","IT Professional","37124.2",2022-11-24,"22:43:36","9","35.36","4","22.63","female","Visa"
"Amman 14","Amman","FALSE","249","IT Professional","37124.2",2016-12-29,"23:21:52","47","41.09","10","65.74","female","Cash"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2023-04-07,"07:32:34","15","32.21","5","25.77","female","CliQ"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2024-09-21,"15:08:50","29","96.23","7","107.78","female","CliQ"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2016-09-05,"01:49:40","50","44.19","6","42.42","male","CliQ"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2023-09-04,"17:30:51","40","74.9","3","35.95","male","Cash"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2024-12-05,"06:18:13","58","95.16","2","30.45","male","Visa"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2019-01-11,"12:41:08","18","91.31","1","14.61","female","Cash"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2019-11-12,"17:49:44","8","8.16","10","13.06","male","CliQ"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2023-07-17,"07:14:40","49","32.07","5","25.66","female","CliQ"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2020-02-11,"03:47:23","47","35.78","8","45.8","male","Visa"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2023-03-11,"07:06:12","53","64.6","6","62.02","male","CliQ"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2023-02-22,"22:50:23","43","46.31","7","51.87","female","CliQ"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2023-08-17,"07:44:24","37","26.88","6","25.8","male","CliQ"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2019-10-17,"17:52:48","34","49.59","7","55.54","female","CliQ"
"Amman 15","Amman","TRUE","25","Manager","38901.27",2023-04-20,"10:32:27","33","56.67","5","45.34","female","Visa"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2020-09-20,"17:37:10","43","25.14","3","12.07","female","CliQ"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2018-06-22,"09:57:37","37","85.5","4","54.72","male","Visa"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2016-02-29,"19:29:00","51","79.91","1","12.79","female","CliQ"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2021-11-14,"16:08:15","46","82.68","7","92.6","female","Cash"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2022-11-12,"04:11:48","56","29.15","9","41.98","female","Visa"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2023-04-01,"22:57:14","4","35.42","5","28.34","female","Visa"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2019-06-07,"08:11:38","52","36.69","8","46.96","female","CliQ"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2022-08-09,"11:50:41","13","44.7","8","57.22","female","Visa"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2018-12-28,"18:41:02","3","60.86","8","77.9","female","Cash"
"Amman 16","Amman","TRUE","392","Doctor","42248.17",2022-11-18,"12:02:30","57","46.64","5","37.31","female","CliQ"
"Amman 17","Amman","FALSE","341","Student","4620.3",2022-05-27,"13:51:51","15","59.88","2","19.16","female","CliQ"
"Amman 17","Amman","FALSE","341","Student","4620.3",2017-11-08,"18:09:05","9","37.06","9","53.37","female","Visa"
"Amman 17","Amman","FALSE","341","Student","4620.3",2024-02-02,"05:22:26","51","77.38","5","61.9","male","Cash"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2022-10-13,"12:13:38","45","11.56","7","12.95","female","CliQ"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2023-03-19,"11:34:41","54","90.01","2","28.8","female","Visa"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2024-11-02,"18:51:12","55","11.2","10","17.92","female","Visa"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2022-06-01,"14:26:31","28","77.65","3","37.27","male","Visa"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2021-10-12,"06:43:19","33","41.03","3","19.69","female","Visa"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2024-07-05,"03:15:34","49","93.13","6","89.4","female","Visa"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2024-01-24,"21:45:37","42","52.29","5","41.83","female","Visa"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2019-05-01,"03:49:16","46","83.02","5","66.42","male","Cash"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2024-06-29,"16:47:04","11","84.22","2","26.95","female","CliQ"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2019-08-05,"05:58:06","3","18.25","6","17.52","male","CliQ"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2017-10-05,"08:14:31","47","18.7","4","11.97","female","CliQ"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2024-09-30,"20:44:21","35","17.77","2","5.69","female","Cash"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2024-11-13,"08:35:37","22","52.76","5","42.21","female","Visa"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2024-12-17,"17:18:50","15","20.41","5","16.33","female","CliQ"
"Amman 18","Amman","FALSE","227","Retired","6338.32",2019-07-29,"10:00:59","26","31.36","5","25.09","female","Visa"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2020-07-28,"13:26:25","44","69.25","5","55.4","female","Visa"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2023-11-04,"17:46:46","17","92.82","6","89.11","female","Visa"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2019-04-04,"01:41:03","21","70.63","3","33.9","male","CliQ"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2019-08-16,"10:21:07","43","63.71","1","10.19","male","CliQ"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2019-09-24,"22:53:26","59","20.72","6","19.89","female","CliQ"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2019-04-09,"18:34:29","29","29.34","8","37.56","female","Visa"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2023-09-17,"02:17:20","19","14.62","5","11.7","male","Visa"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2023-09-21,"17:17:44","16","45.98","1","7.36","female","CliQ"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2022-01-14,"03:39:23","39","92.39","5","73.91","male","Visa"
"Amman 19","Amman","TRUE","483","Teacher","14541.8",2021-02-23,"04:10:09","50","52.79","5","42.23","male","Visa"
"Amman 20","Amman","TRUE","336","Lawyer","35993.58",2024-05-14,"15:12:41","26","49.76","1","7.96","male","Visa"
"Amman 20","Amman","TRUE","336","Lawyer","35993.58",2023-04-12,"05:40:42","57","49.97","3","23.99","male","Visa"
"Amman 20","Amman","TRUE","336","Lawyer","35993.58",2020-03-01,"00:07:32","33","41.51","5","33.21","female","Cash"
"Amman 20","Amman","TRUE","336","Lawyer","35993.58",2018-12-05,"03:00:22","25","81.94","3","39.33","female","CliQ"
"Amman 20","Amman","TRUE","336","Lawyer","35993.58",2018-03-22,"21:24:07","30","35.61","7","39.88","female","CliQ"
"Amman 20","Amman","TRUE","336","Lawyer","35993.58",2024-09-28,"10:56:06","10","63.14","7","70.72","male","CliQ"
"Amman 20","Amman","TRUE","336","Lawyer","35993.58",2023-07-08,"16:31:40","54","99.53","2","31.85","male","Cash"
"Amman 20","Amman","TRUE","336","Lawyer","35993.58",2022-04-17,"10:22:20","58","34.46","6","33.08","male","Visa"
"Amman 21","Amman","FALSE","264","Manager","29077.64",2021-08-02,"16:16:08","58","50.48","1","8.08","female","CliQ"
"Amman 22","Amman","TRUE","172","Manager","33970.67",2018-08-26,"23:02:07","38","26.18","6","25.13","male","Cash"
"Amman 22","Amman","TRUE","172","Manager","33970.67",2024-08-14,"12:13:14","15","45.63","3","21.9","female","CliQ"
"Amman 22","Amman","TRUE","172","Manager","33970.67",2024-07-19,"23:26:28","53","34.49","5","27.59","male","Visa"
"Amman 22","Amman","TRUE","172","Manager","33970.67",2024-10-31,"11:54:56","21","68.45","3","32.86","male","CliQ"
"Amman 22","Amman","TRUE","172","Manager","33970.67",2020-02-25,"15:59:13","52","73.67","4","47.15","female","CliQ"
"Amman 22","Amman","TRUE","172","Manager","33970.67",2018-11-20,"17:45:05","13","67.39","3","32.35","female","Visa"
"Amman 23","Amman","FALSE","268","Engineer","29325.12",2019-12-19,"22:39:51","47","64.11","2","20.52","male","CliQ"
"Amman 24","Amman","FALSE","350","Government Employee","8973.28",2023-08-17,"02:35:58","6","90.7","2","29.02","male","Visa"
"Amman 24","Amman","FALSE","350","Government Employee","8973.28",2018-01-28,"19:01:45","5","20.31","4","13","female","CliQ"
"Amman 24","Amman","FALSE","350","Government Employee","8973.28",2024-10-20,"17:49:57","25","14.81","8","18.96","male","CliQ"
"Amman 24","Amman","FALSE","350","Government Employee","8973.28",2023-05-02,"15:55:48","19","66.94","1","10.71","female","CliQ"
"Amman 24","Amman","FALSE","350","Government Employee","8973.28",2017-02-28,"02:58:31","7","91.64","6","87.97","male","Cash"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2023-07-09,"12:45:46","6","39.77","9","57.27","female","Cash"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2024-07-12,"07:01:07","29","43.82","2","14.02","female","Visa"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2018-02-07,"02:33:08","30","6.41","10","10.26","male","CliQ"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2023-05-22,"01:19:13","51","63.68","3","30.57","female","CliQ"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2023-11-10,"05:58:41","5","87.54","4","56.03","female","Visa"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2021-10-29,"01:50:52","28","14.46","6","13.88","female","Visa"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2023-08-24,"22:32:19","4","8.53","5","6.82","male","CliQ"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2017-10-04,"21:20:21","14","7.04","6","6.76","female","CliQ"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2017-04-18,"00:56:58","15","57.79","4","36.99","female","CliQ"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2017-12-24,"12:24:30","12","99.01","1","15.84","male","Visa"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2024-04-23,"15:46:30","21","63.38","7","70.99","male","CliQ"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2024-07-30,"19:38:58","60","54.7","5","43.76","female","Visa"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2024-08-10,"09:25:18","38","10.1","5","8.08","female","CliQ"
"Amman 25","Amman","TRUE","325","Doctor","38929.17",2020-09-22,"23:55:44","16","40.04","4","25.63","female","Cash"
"Amman 26","Amman","FALSE","211","Salesperson","16591.64",2016-02-24,"06:55:27","45","39.17","8","50.14","female","CliQ"
"Amman 26","Amman","FALSE","211","Salesperson","16591.64",2023-12-07,"06:29:00","23","33.55","9","48.31","female","Visa"
"Amman 26","Amman","FALSE","211","Salesperson","16591.64",2017-07-29,"11:21:18","30","35.36","10","56.58","male","Cash"
"Amman 26","Amman","FALSE","211","Salesperson","16591.64",2024-01-07,"04:21:47","25","58.01","4","37.13","male","Visa"
"Amman 26","Amman","FALSE","211","Salesperson","16591.64",2023-08-27,"14:29:23","6","94.81","1","15.17","male","Cash"
"Amman 27","Amman","FALSE","166","Government Employee","9028.37",2019-12-21,"13:02:51","39","87.27","4","55.85","male","Visa"
"Amman 27","Amman","FALSE","166","Government Employee","9028.37",2018-06-07,"23:09:03","11","52.54","3","25.22","male","Visa"
"Amman 27","Amman","FALSE","166","Government Employee","9028.37",2022-02-23,"12:50:36","10","95.57","1","15.29","male","Visa"
"Amman 27","Amman","FALSE","166","Government Employee","9028.37",2022-02-28,"14:30:25","44","94.67","7","106.03","female","CliQ"
"Amman 27","Amman","FALSE","166","Government Employee","9028.37",2019-07-18,"07:34:59","46","63.54","6","61","female","Visa"
"Amman 27","Amman","FALSE","166","Government Employee","9028.37",2018-08-15,"18:23:26","7","9.37","6","9","female","CliQ"
"Amman 27","Amman","FALSE","166","Government Employee","9028.37",2021-11-09,"16:02:52","3","54.87","8","70.23","female","Visa"
"Amman 28","Amman","TRUE","490","Engineer","34965.53",2024-08-02,"22:45:26","10","40.87","5","32.7","male","Visa"
"Amman 28","Amman","TRUE","490","Engineer","34965.53",2024-01-09,"00:04:39","7","73.53","3","35.29","female","Visa"
"Amman 28","Amman","TRUE","490","Engineer","34965.53",2024-03-30,"09:59:28","18","46.5","5","37.2","female","CliQ"
"Amman 28","Amman","TRUE","490","Engineer","34965.53",2020-12-05,"18:34:09","14","43.73","4","27.99","male","Visa"
"Amman 28","Amman","TRUE","490","Engineer","34965.53",2024-03-05,"06:19:35","5","50.31","5","40.25","male","Visa"
"Amman 28","Amman","TRUE","490","Engineer","34965.53",2022-11-09,"20:12:15","9","70.81","2","22.66","female","Visa"
"Amman 29","Amman","FALSE","130","Government Employee","10878.05",2023-09-29,"02:36:52","50","80.2","2","25.66","female","Visa"
"Amman 29","Amman","FALSE","130","Government Employee","10878.05",2015-08-13,"06:40:04","6","42.22","6","40.53","female","CliQ"
