"invoice_id","branch_name","purchase_date","purchase_time","product_line","unit_price","quantity","tax_amount","customer_type","customer_gender","payment_method"
"bal140","Balqa",2020-07-16,"07:27:33","Health and beauty",46.8416904262267,3,22.4840114045888,"one-time-buyer","female","Cash"
"bal141","Balqa",2024-09-04,"22:26:58","Food and beverages",38.636090469081,1,6.18177447505295,"one-time-buyer","male","Visa"
"bal142","Balqa",2016-05-13,"13:29:13","Food and beverages",46.1836203490384,1,7.38937925584614,"customer","male","Cash"
"bal143","Balqa",2022-11-27,"11:08:29","Home and lifestyle",23.5501033335458,4,15.0720661334693,"one-time-buyer","female","Visa"
"bal144","Balqa",2024-11-19,"15:14:06","Food and beverages",33.1265425833408,3,15.9007404400036,"one-time-buyer","female","Visa"
"bal145","Balqa",2022-06-20,"20:44:32","Sports and travel",38.3754575659987,1,6.14007321055979,"customer","male","Cash"
"bal146","Balqa",2024-07-30,"06:59:19","Home and lifestyle",61.6298036009539,2,19.7215371523052,"customer","female","Cash"
"bal147","Balqa",2024-07-07,"05:43:51","Sports and travel",33.4493851894513,4,21.4076065212488,"customer","male","CliQ"
"bal148","Balqa",2022-07-05,"02:23:40","Sports and travel",12.697392005939,5,10.1579136047512,"one-time-buyer","male","CliQ"
"bal149","Balqa",2024-05-15,"15:05:01","Electronic accessories",29.3515082832891,5,23.4812066266313,"one-time-buyer","male","CliQ"
"bal150","Balqa",2022-06-22,"21:53:14","Health and beauty",84.9701803224161,5,67.9761442579329,"one-time-buyer","female","CliQ"
"bal151","Balqa",2019-02-10,"20:01:38","Home and lifestyle",30.0065443979111,4,19.2041884146631,"one-time-buyer","male","Cash"
"bal152","Balqa",2015-12-26,"15:42:54","Health and beauty",91.3282228226308,3,43.8375469548628,"one-time-buyer","male","Cash"
"bal153","Balqa",2016-06-08,"02:40:24","Food and beverages",15.3451985516585,2,4.91046353653073,"customer","male","Cash"
"bal154","Balqa",2022-08-03,"12:58:53","Home and lifestyle",22.7837477822322,3,10.9361989354715,"customer","male","Cash"
"bal155","Balqa",2015-01-05,"09:24:03","Electronic accessories",21.9444719096646,2,7.02223101109266,"customer","female","Visa"
"bal156","Balqa",2020-01-17,"09:12:41","Fashion accessories",5.89538663974963,1,0.943261862359941,"one-time-buyer","male","CliQ"
"bal157","Balqa",2022-04-28,"06:30:16","Home and lifestyle",13.640589202987,3,6.54748281743377,"one-time-buyer","female","Visa"
"bal158","Balqa",2019-06-11,"00:29:54","Food and beverages",23.805384831503,1,3.80886157304049,"customer","male","Cash"
"bal159","Balqa",2024-03-29,"05:44:20","Health and beauty",6.59165470511653,1,1.05466475281864,"one-time-buyer","female","CliQ"
"bal160","Balqa",2022-05-09,"22:44:19","Fashion accessories",14.8369032971095,5,11.8695226376876,"one-time-buyer","male","Visa"
"bal161","Balqa",2020-12-17,"01:39:50","Fashion accessories",72.1247906447388,5,57.6998325157911,"customer","male","Visa"
"bal162","Balqa",2019-11-12,"03:37:40","Health and beauty",21.2631257041357,6,20.4126006759703,"one-time-buyer","female","Cash"
"bal163","Balqa",2017-07-12,"14:29:53","Home and lifestyle",93.5378422366921,3,44.8981642736122,"customer","female","Visa"
"bal164","Balqa",2019-11-05,"11:27:21","Home and lifestyle",36.9406197476201,2,11.8209983192384,"one-time-buyer","male","CliQ"
"bal165","Balqa",2019-05-02,"00:40:11","Home and lifestyle",21.6018257115502,1,3.45629211384803,"one-time-buyer","male","Visa"
"bal166","Balqa",2021-01-07,"04:14:00","Sports and travel",56.9090701232199,7,63.7381585380062,"customer","female","Visa"
"bal167","Balqa",2017-08-24,"17:27:01","Sports and travel",42.9419989860617,1,6.87071983776987,"customer","male","Visa"
"bal168","Balqa",2021-01-20,"06:28:49","Health and beauty",19.4184531504288,2,6.21390500813723,"customer","female","Visa"
"bal169","Balqa",2022-07-19,"11:54:05","Sports and travel",93.2015859929379,1,14.9122537588701,"one-time-buyer","male","CliQ"
"bal170","Balqa",2023-03-09,"05:27:16","Sports and travel",71.7794781003613,4,45.9388659842312,"one-time-buyer","female","Cash"
"bal171","Balqa",2023-03-14,"00:43:14","Health and beauty",92.2310000983998,1,14.756960015744,"customer","female","Cash"
"bal172","Balqa",2019-03-28,"14:28:44","Food and beverages",87.1380559541285,3,41.8262668579817,"customer","male","CliQ"
"bal173","Balqa",2022-07-01,"19:57:28","Health and beauty",54.0236463304609,5,43.2189170643687,"customer","female","Cash"
"bal174","Balqa",2019-12-30,"17:16:22","Food and beverages",51.9242376869079,5,41.5393901495263,"one-time-buyer","female","Cash"
"bal175","Balqa",2022-10-23,"01:23:15","Health and beauty",14.174431047868,7,15.8753627736121,"one-time-buyer","female","Cash"
"bal176","Balqa",2024-05-10,"07:25:56","Health and beauty",5.23928488022648,2,1.67657116167247,"one-time-buyer","male","Visa"
"bal177","Balqa",2018-06-28,"01:27:44","Health and beauty",96.1131559312344,4,61.51241979599,"one-time-buyer","female","Cash"
"bal178","Balqa",2022-03-30,"12:06:03","Electronic accessories",48.4989837300964,3,23.2795121904463,"one-time-buyer","female","Visa"
"bal179","Balqa",2021-08-19,"13:08:31","Fashion accessories",28.5193024773616,1,4.56308839637786,"customer","male","Cash"
"bal180","Balqa",2023-06-01,"03:10:43","Home and lifestyle",16.3754432857968,5,13.1003546286374,"customer","female","Visa"
"bal181","Balqa",2018-09-26,"03:48:20","Sports and travel",68.8355688541196,4,44.0547640666366,"one-time-buyer","female","Cash"
"bal182","Balqa",2024-03-05,"13:15:21","Home and lifestyle",22.9959614377003,4,14.7174153201282,"one-time-buyer","female","Cash"
"bal183","Balqa",2024-12-29,"10:07:50","Home and lifestyle",39.5717296563089,6,37.9888604700565,"one-time-buyer","female","CliQ"
"bal184","Balqa",2023-05-22,"01:15:50","Electronic accessories",32.6842058333568,1,5.22947293333709,"one-time-buyer","female","Cash"
"bal185","Balqa",2022-03-26,"13:32:00","Electronic accessories",5.44986810651608,2,1.74395779408514,"customer","female","CliQ"
"bal186","Balqa",2019-06-30,"00:10:28","Health and beauty",86.9714057957754,6,83.4925495639443,"customer","female","Cash"
"bal187","Balqa",2024-12-28,"20:18:07","Fashion accessories",59.6131069003604,2,19.0761942081153,"customer","male","Cash"
"bal188","Balqa",2019-04-05,"17:48:51","Food and beverages",86.7072205292061,5,69.3657764233649,"one-time-buyer","male","Visa"
"bal189","Balqa",2024-12-10,"13:48:35","Sports and travel",11.7878827289678,2,3.7721224732697,"one-time-buyer","male","Cash"
"bal190","Balqa",2022-10-11,"12:55:24","Sports and travel",89.7585620125756,3,43.0841097660363,"one-time-buyer","male","CliQ"
"bal191","Balqa",2022-07-12,"10:24:01","Electronic accessories",63.9766548888292,1,10.2362647822127,"one-time-buyer","male","Visa"
"bal192","Balqa",2020-05-07,"22:13:00","Home and lifestyle",80.1310211990494,2,25.6419267836958,"one-time-buyer","male","Cash"
"bal193","Balqa",2022-05-29,"16:54:00","Sports and travel",79.7987174941227,1,12.7677947990596,"customer","male","Cash"
"bal194","Balqa",2017-02-22,"15:27:50","Food and beverages",20.1705958636012,1,3.22729533817619,"customer","male","Visa"
"bal195","Balqa",2016-05-17,"21:42:26","Electronic accessories",9.64164591743611,4,6.17065338715911,"customer","female","Cash"
"bal196","Balqa",2022-10-21,"05:35:06","Fashion accessories",69.4024257839192,2,22.2087762508541,"customer","male","CliQ"
"bal197","Balqa",2021-05-11,"09:13:53","Electronic accessories",18.5511358291842,8,23.7454538613558,"customer","male","Cash"
"bal198","Balqa",2024-01-24,"07:51:22","Home and lifestyle",67.781562282471,2,21.6900999303907,"one-time-buyer","female","Visa"
"bal199","Balqa",2023-01-05,"01:20:10","Home and lifestyle",24.7850431071129,1,3.96560689713806,"customer","female","Visa"
"bal200","Balqa",2022-03-15,"13:02:48","Sports and travel",28.7105633306783,6,27.5621407974511,"one-time-buyer","male","CliQ"
"bal201","Balqa",2023-02-06,"21:48:41","Home and lifestyle",71.6297640604898,2,22.9215244993567,"one-time-buyer","female","Cash"
"bal202","Balqa",2023-08-20,"20:55:14","Home and lifestyle",8.33509001997299,4,5.33445761278272,"customer","male","CliQ"
"bal203","Balqa",2020-09-27,"15:05:32","Home and lifestyle",10.1973718591034,1,1.63157949745655,"one-time-buyer","male","CliQ"
"bal204","Balqa",2016-09-27,"04:45:58","Food and beverages",94.8655483918265,2,30.3569754853845,"one-time-buyer","female","Cash"
"bal205","Balqa",2021-09-04,"19:46:14","Fashion accessories",47.4148443446029,4,30.3455003805459,"customer","male","Cash"
"bal206","Balqa",2024-03-03,"15:18:49","Electronic accessories",21.8003133661114,6,20.9283008314669,"one-time-buyer","male","CliQ"
"bal207","Balqa",2020-07-07,"22:16:16","Electronic accessories",59.9744525365531,2,19.191824811697,"customer","male","CliQ"
"bal208","Balqa",2021-05-02,"16:13:19","Health and beauty",19.7899197810329,5,15.8319358248264,"one-time-buyer","female","CliQ"
"bal209","Balqa",2017-04-09,"01:30:41","Fashion accessories",36.6331178229302,3,17.5838965550065,"one-time-buyer","female","Cash"
"bal210","Balqa",2022-10-15,"22:46:45","Home and lifestyle",93.0618899618275,6,89.3394143633545,"one-time-buyer","male","CliQ"
"bal211","Balqa",2023-06-13,"06:54:34","Food and beverages",32.7065849292558,4,20.9322143547237,"customer","female","CliQ"
"bal212","Balqa",2024-03-17,"16:11:55","Electronic accessories",18.3529786090367,4,11.7459063097835,"customer","female","Visa"
"bal213","Balqa",2022-07-14,"00:01:37","Food and beverages",15.9739400807302,4,10.2233216516674,"customer","male","Cash"
"bal214","Balqa",2022-01-02,"11:46:37","Food and beverages",43.545337410178,4,27.8690159425139,"customer","female","CliQ"
"bal215","Balqa",2024-11-03,"19:29:17","Fashion accessories",30.5752980022226,1,4.89204768035561,"customer","female","Cash"
"bal216","Balqa",2024-10-15,"12:50:22","Home and lifestyle",15.4717356222682,3,7.42643309868872,"one-time-buyer","male","Cash"
"bal217","Balqa",2023-01-14,"19:31:17","Food and beverages",67.2608989733271,6,64.5704630143941,"customer","female","CliQ"
"bal218","Balqa",2021-05-19,"06:11:38","Food and beverages",92.6064473146107,1,14.8170315703377,"one-time-buyer","male","Cash"
"bal219","Balqa",2023-01-30,"08:12:41","Fashion accessories",46.0952947591431,3,22.1257414843887,"one-time-buyer","male","CliQ"
"bal220","Balqa",2022-03-14,"05:00:19","Food and beverages",66.5235024958383,5,53.2188019966707,"customer","female","Visa"
"bal221","Balqa",2023-07-20,"06:13:03","Home and lifestyle",85.9682505566161,1,13.7549200890586,"customer","male","Visa"
"bal222","Balqa",2024-03-28,"11:24:02","Sports and travel",26.6219846368767,3,12.7785526257008,"customer","male","Visa"
"bal223","Balqa",2024-08-18,"19:47:19","Fashion accessories",12.5846177199855,3,6.04061650559306,"customer","female","Visa"
"bal224","Balqa",2024-06-22,"11:59:31","Fashion accessories",14.3609456473496,5,11.4887565178797,"one-time-buyer","male","Cash"
"bal225","Balqa",2024-09-14,"20:55:29","Food and beverages",79.9161369726062,1,12.786581915617,"one-time-buyer","female","CliQ"
"bal226","Balqa",2023-06-30,"21:04:45","Fashion accessories",10.1049070910085,5,8.0839256728068,"one-time-buyer","male","Cash"
"bal227","Balqa",2024-12-18,"23:11:36","Health and beauty",84.1204541490879,5,67.2963633192703,"one-time-buyer","female","CliQ"
"bal228","Balqa",2023-09-16,"12:11:22","Sports and travel",45.4896660766099,2,14.5566931445152,"one-time-buyer","male","CliQ"
"bal229","Balqa",2016-01-04,"06:51:26","Food and beverages",78.2451900851447,1,12.5192304136232,"customer","female","Visa"
"bal230","Balqa",2018-08-15,"05:02:59","Home and lifestyle",78.2947639841586,1,12.5271622374654,"customer","male","CliQ"
"bal231","Balqa",2018-06-29,"12:26:06","Health and beauty",5.68739528534934,1,0.909983245655894,"one-time-buyer","male","Cash"
"bal232","Balqa",2016-07-23,"09:11:00","Fashion accessories",44.4212461810093,6,42.644396333769,"one-time-buyer","female","Visa"
"bal233","Balqa",2024-12-13,"14:36:35","Home and lifestyle",83.6003443878144,4,53.5042204082012,"customer","female","Cash"
"bal234","Balqa",2018-12-02,"04:18:21","Food and beverages",68.2251694542356,4,43.6641084507108,"customer","male","Visa"
"bal235","Balqa",2024-07-02,"22:25:28","Electronic accessories",24.870514384238,6,23.8756938088685,"customer","male","Cash"
"bal236","Balqa",2023-12-02,"22:50:00","Fashion accessories",90.4154858435504,3,43.3994332049042,"customer","male","CliQ"
"bal237","Balqa",2022-05-11,"06:25:38","Sports and travel",88.4537350398023,2,28.3051952127367,"customer","female","Visa"
"bal238","Balqa",2024-01-14,"11:11:42","Sports and travel",26.0182239848655,6,24.9774950254709,"one-time-buyer","female","Cash"
"bal239","Balqa",2019-07-10,"11:05:36","Electronic accessories",95.3094835649244,2,30.4990347407758,"customer","male","Visa"
"bal240","Balqa",2023-02-08,"01:25:10","Fashion accessories",32.1907527220901,3,15.4515613066033,"one-time-buyer","male","Visa"
"bal241","Balqa",2023-11-09,"02:16:19","Fashion accessories",83.2155473309103,4,53.2579502917826,"customer","female","Visa"
"bal242","Balqa",2021-01-07,"20:20:40","Electronic accessories",71.1820064077619,1,11.3891210252419,"customer","male","Cash"
"bal243","Balqa",2018-10-10,"10:22:37","Electronic accessories",32.1340754895937,2,10.28290415667,"one-time-buyer","female","CliQ"
"bal244","Balqa",2023-04-21,"01:33:01","Food and beverages",22.3579064977821,1,3.57726503964514,"customer","female","Visa"
"bal245","Balqa",2022-02-07,"18:08:36","Electronic accessories",51.3365201465786,5,41.0692161172628,"one-time-buyer","male","CliQ"
"bal246","Balqa",2022-10-09,"06:12:19","Food and beverages",31.5557886124589,4,20.1957047119737,"one-time-buyer","female","CliQ"
"bal247","Balqa",2019-05-12,"02:28:22","Electronic accessories",28.7726318265777,1,4.60362109225243,"customer","male","Visa"
"bal248","Balqa",2023-03-18,"09:53:45","Sports and travel",98.145965639269,3,47.1100635068491,"customer","male","CliQ"
"bal249","Balqa",2019-07-11,"15:11:06","Sports and travel",20.8362871001009,4,13.3352237440646,"customer","male","Visa"
"bal250","Balqa",2024-05-14,"01:45:05","Food and beverages",32.9853570647538,5,26.388285651803,"customer","male","Cash"
"bal251","Balqa",2016-11-02,"07:55:55","Health and beauty",79.3279945058748,3,38.0774373628199,"customer","female","CliQ"
"bal252","Balqa",2019-04-27,"03:49:58","Home and lifestyle",25.4094515414909,1,4.06551224663854,"customer","female","CliQ"
"bal253","Balqa",2024-08-06,"15:13:37","Food and beverages",19.5286308752839,1,3.12458094004542,"customer","female","Visa"
"bal254","Balqa",2017-06-04,"21:39:33","Electronic accessories",24.8020740051288,1,3.96833184082061,"one-time-buyer","female","CliQ"
"bal255","Balqa",2021-03-10,"07:16:54","Health and beauty",81.3595945970155,1,13.0175351355225,"one-time-buyer","female","Cash"
"bal256","Balqa",2023-01-25,"10:02:56","Health and beauty",87.6240910904016,4,56.079418297857,"customer","female","CliQ"
"bal257","Balqa",2024-04-19,"08:42:10","Food and beverages",12.2927701892331,2,3.9336864605546,"customer","male","Visa"
"bal258","Balqa",2023-12-03,"13:41:35","Fashion accessories",66.9540521444287,3,32.1379450293258,"one-time-buyer","male","Cash"
"bal259","Balqa",2024-07-15,"11:24:11","Sports and travel",67.7823711710516,4,43.380717549473,"one-time-buyer","male","Visa"
"bal260","Balqa",2023-05-06,"00:59:52","Health and beauty",77.0882437599357,4,49.3364760063589,"one-time-buyer","female","Cash"
"bal261","Balqa",2023-11-28,"09:15:22","Home and lifestyle",35.4590506199747,4,22.6937923967838,"customer","male","CliQ"
"bal262","Balqa",2024-01-20,"03:21:05","Home and lifestyle",19.090188756818,4,12.2177208043635,"one-time-buyer","male","Visa"
"bal263","Balqa",2016-05-20,"15:00:32","Food and beverages",6.94755090516992,6,6.66964886896312,"one-time-buyer","female","CliQ"
"bal264","Balqa",2018-10-18,"08:35:02","Electronic accessories",35.0113539712038,5,28.009083176963,"one-time-buyer","female","Cash"
"bal265","Balqa",2022-10-09,"12:58:08","Electronic accessories",64.8005698632915,4,41.4723647125065,"one-time-buyer","male","Visa"
"bal266","Balqa",2020-12-25,"19:19:21","Sports and travel",62.2309012466576,5,49.7847209973261,"one-time-buyer","female","Cash"
"bal267","Balqa",2023-12-18,"23:56:20","Fashion accessories",5.54273265181109,2,1.77367444857955,"customer","female","CliQ"
"bal268","Balqa",2024-04-22,"10:15:17","Sports and travel",70.6808640994132,4,45.2357530236244,"one-time-buyer","male","CliQ"
"bal269","Balqa",2022-11-05,"08:23:09","Electronic accessories",14.154891865328,6,13.5886961907148,"one-time-buyer","male","Visa"
"bal270","Balqa",2024-10-31,"13:39:12","Health and beauty",11.6988197166938,1,1.87181115467101,"one-time-buyer","female","Cash"
"bal271","Balqa",2024-02-05,"17:00:47","Health and beauty",41.6579000873026,5,33.326320069842,"one-time-buyer","male","Visa"
"bal272","Balqa",2021-06-11,"21:36:33","Electronic accessories",16.0570775694214,6,15.4147944666445,"customer","male","Visa"
"bal273","Balqa",2021-05-03,"15:14:21","Electronic accessories",37.0439317403361,6,35.5621744707227,"customer","female","CliQ"
"bal274","Balqa",2017-07-16,"13:57:14","Sports and travel",89.2698262236081,3,42.8495165873319,"customer","male","Visa"
"bal275","Balqa",2023-03-13,"16:46:26","Fashion accessories",54.1545432596467,3,25.9941807646304,"one-time-buyer","male","Cash"
"bal276","Balqa",2024-12-11,"03:01:32","Food and beverages",70.6414337782189,4,45.2105176180601,"one-time-buyer","female","CliQ"
"bal277","Balqa",2023-01-27,"21:55:12","Food and beverages",59.444206164917,4,38.0442919455469,"customer","female","Cash"
"bal278","Balqa",2017-08-15,"22:22:28","Home and lifestyle",20.5772575526498,3,9.87708362527192,"one-time-buyer","male","Visa"
"bal279","Balqa",2021-08-07,"00:41:24","Food and beverages",76.7529840173665,1,12.2804774427786,"customer","male","Cash"
"bal280","Balqa",2019-05-14,"19:24:52","Home and lifestyle",85.1831266889349,4,54.5172010809183,"one-time-buyer","male","CliQ"
"bal281","Balqa",2024-06-26,"18:30:53","Home and lifestyle",97.9582621704321,6,94.0399316836149,"customer","female","CliQ"
"bal282","Balqa",2023-09-05,"01:44:57","Fashion accessories",75.4305420524906,3,36.2066601851955,"customer","female","CliQ"
"bal283","Balqa",2020-03-30,"23:55:53","Sports and travel",13.2695148955099,2,4.24624476656318,"customer","male","Cash"
"bal284","Balqa",2023-12-01,"08:02:53","Food and beverages",94.694878453156,1,15.151180552505,"customer","female","Visa"
"bal285","Balqa",2018-08-28,"16:48:35","Electronic accessories",29.8813889850862,1,4.7810222376138,"customer","male","Visa"
"bal286","Balqa",2024-09-04,"09:15:31","Sports and travel",7.13534046080895,1,1.14165447372943,"customer","male","Visa"
"bal287","Balqa",2024-04-29,"03:02:13","Electronic accessories",5.95105009619147,4,3.80867206156254,"one-time-buyer","male","CliQ"
"bal288","Balqa",2024-03-05,"00:04:29","Fashion accessories",42.221608965192,3,20.2663723032922,"one-time-buyer","male","Cash"
"bal289","Balqa",2019-03-08,"04:20:52","Health and beauty",81.8568315461744,3,39.2912791421637,"one-time-buyer","female","CliQ"
"bal290","Balqa",2022-04-08,"23:21:47","Electronic accessories",14.6440705633722,2,4.68610258027911,"customer","male","CliQ"
"bal291","Balqa",2022-12-28,"22:40:31","Food and beverages",27.6180084072985,3,13.2566440355033,"one-time-buyer","male","CliQ"
"bal292","Balqa",2018-04-08,"08:56:52","Home and lifestyle",55.6864176923409,2,17.8196536615491,"customer","female","Visa"
"bal293","Balqa",2023-12-22,"17:34:09","Electronic accessories",60.0109542033169,6,57.6105160351843,"one-time-buyer","female","Visa"
"bal294","Balqa",2024-03-14,"07:30:34","Home and lifestyle",88.8963105413131,6,85.3404581196606,"customer","female","Cash"
"bal295","Balqa",2019-10-18,"09:26:58","Sports and travel",88.3714574016631,7,98.9760322898626,"one-time-buyer","female","Cash"
"bal296","Balqa",2023-01-04,"11:39:47","Sports and travel",80.9704023797531,3,38.8657931422815,"one-time-buyer","male","Cash"
"bal297","Balqa",2016-08-20,"11:42:38","Food and beverages",99.5878698083106,4,63.7362366773188,"customer","male","Visa"
"bal298","Balqa",2018-08-20,"20:04:11","Home and lifestyle",99.5734689151868,4,63.7270201057196,"one-time-buyer","female","CliQ"
"bal299","Balqa",2019-05-26,"02:54:58","Electronic accessories",39.4125315360725,4,25.2240201830864,"one-time-buyer","female","Cash"
"bal300","Balqa",2024-08-17,"22:43:36","Electronic accessories",70.0619678082876,4,44.8396593973041,"one-time-buyer","female","Visa"
"bal301","Balqa",2023-04-17,"08:38:01","Electronic accessories",62.1238112112042,1,9.93980979379267,"one-time-buyer","male","Visa"
"bal302","Balqa",2017-12-30,"21:44:30","Electronic accessories",33.6304704810027,4,21.5235011078417,"customer","male","CliQ"
"bal303","Balqa",2022-02-20,"21:52:38","Health and beauty",47.3320321145002,1,7.57312513832003,"one-time-buyer","female","Visa"
"bal304","Balqa",2020-09-27,"14:10:44","Electronic accessories",8.82823421852663,4,5.65006989985704,"one-time-buyer","male","CliQ"
"bal305","Balqa",2023-05-27,"07:30:38","Health and beauty",71.1303694779053,1,11.3808591164649,"one-time-buyer","female","Cash"
"bal306","Balqa",2018-10-27,"16:29:22","Food and beverages",91.0593421093654,5,72.8474736874923,"customer","female","CliQ"
"bal307","Balqa",2020-06-12,"22:24:55","Electronic accessories",31.3216615084093,4,20.045863365382,"customer","female","CliQ"
"bal308","Balqa",2016-07-19,"20:37:37","Health and beauty",24.2948450148106,7,27.2102264165878,"one-time-buyer","female","Cash"
"bal309","Balqa",2018-01-13,"07:44:29","Home and lifestyle",51.7101782083046,3,24.8208855399862,"one-time-buyer","male","Cash"
"bal310","Balqa",2021-12-24,"15:58:50","Fashion accessories",37.0396155444905,2,11.852676974237,"one-time-buyer","male","Visa"
"bal311","Balqa",2018-06-15,"07:27:58","Home and lifestyle",82.2452561266255,3,39.4777229407802,"one-time-buyer","female","Cash"
"bal312","Balqa",2017-01-17,"11:34:39","Home and lifestyle",20.807177927345,3,9.98744540512562,"one-time-buyer","female","CliQ"
"bal313","Balqa",2020-02-03,"07:23:00","Health and beauty",56.746934899129,3,27.2385287515819,"customer","male","Visa"
"bal314","Balqa",2022-05-17,"03:19:25","Food and beverages",87.609176352853,3,42.0524046493694,"one-time-buyer","female","Cash"
"bal315","Balqa",2024-05-02,"19:11:22","Fashion accessories",24.5282403810415,6,23.5471107657999,"one-time-buyer","male","Cash"
"bal316","Balqa",2017-03-02,"12:46:47","Sports and travel",41.6990324587096,5,33.3592259669676,"one-time-buyer","male","CliQ"
"bal317","Balqa",2021-08-30,"19:59:30","Health and beauty",73.9564579201397,1,11.8330332672223,"one-time-buyer","male","Visa"
"bal318","Balqa",2024-07-23,"05:46:47","Health and beauty",81.1898507992737,5,64.951880639419,"one-time-buyer","female","Cash"
"bal319","Balqa",2024-09-09,"20:04:46","Health and beauty",24.1234832187183,1,3.85975731499493,"one-time-buyer","female","Visa"
"bal320","Balqa",2023-08-13,"16:48:07","Food and beverages",94.8187043424696,3,45.5129780843854,"customer","female","Cash"
"bal321","Balqa",2024-11-03,"07:08:38","Food and beverages",73.924742299132,1,11.8279587678611,"one-time-buyer","male","Visa"
"bal322","Balqa",2024-05-15,"08:43:59","Home and lifestyle",21.3309465767816,2,6.8259029045701,"customer","male","CliQ"
"bal323","Balqa",2017-01-16,"04:57:31","Food and beverages",37.7353981439956,4,24.1506548121572,"one-time-buyer","female","Cash"
"bal324","Balqa",2024-07-08,"18:10:19","Electronic accessories",58.5494030220434,2,18.7358089670539,"one-time-buyer","male","Visa"
"bal325","Balqa",2019-12-26,"07:46:10","Home and lifestyle",65.8606988831889,4,42.1508472852409,"one-time-buyer","male","Visa"
"bal326","Balqa",2016-02-09,"22:16:18","Electronic accessories",80.3857991821133,1,12.8617278691381,"customer","male","CliQ"
"bal327","Balqa",2017-04-12,"05:39:18","Sports and travel",42.3402719688602,2,13.5488870300353,"customer","male","Visa"
"bal328","Balqa",2020-05-30,"23:50:38","Home and lifestyle",21.9180038233753,1,3.50688061174005,"customer","male","CliQ"
"bal329","Balqa",2021-09-30,"22:09:07","Health and beauty",86.5920937864576,1,13.8547350058332,"customer","female","Visa"
"bal330","Balqa",2022-11-28,"04:30:52","Health and beauty",54.0559891110752,7,60.5427078044042,"customer","female","CliQ"
"bal331","Balqa",2023-11-25,"08:04:54","Health and beauty",8.13151052570902,2,2.60208336822689,"customer","male","Visa"
"bal332","Balqa",2018-02-19,"03:20:04","Health and beauty",63.3298093848862,5,50.6638475079089,"one-time-buyer","female","Cash"
"bal333","Balqa",2023-10-12,"07:01:08","Health and beauty",18.1484857143369,4,11.6150308571756,"customer","male","Visa"
"bal334","Balqa",2024-06-25,"09:45:34","Fashion accessories",34.2292177712079,6,32.8600490603596,"customer","male","CliQ"
"bal335","Balqa",2023-09-13,"23:44:06","Sports and travel",20.9517029370181,2,6.7045449398458,"one-time-buyer","female","Cash"
"bal336","Balqa",2015-03-10,"01:23:34","Sports and travel",83.3092160534579,3,39.9884237056598,"customer","male","Cash"
"bal337","Balqa",2024-03-08,"16:31:27","Food and beverages",29.5928068249486,5,23.6742454599589,"customer","male","Cash"
"bal338","Balqa",2022-05-26,"20:48:48","Fashion accessories",90.7457898440771,5,72.5966318752617,"one-time-buyer","male","CliQ"
"bal339","Balqa",2023-10-24,"14:31:44","Home and lifestyle",22.1210091549437,7,24.775530253537,"customer","female","Cash"
"bal340","Balqa",2023-07-16,"20:20:23","Fashion accessories",76.6940936329775,4,49.0842199251056,"customer","female","Cash"
"bal341","Balqa",2020-01-19,"05:14:13","Food and beverages",88.1688924133778,3,42.3210683584213,"one-time-buyer","male","Visa"
"bal342","Balqa",2023-07-13,"22:57:33","Food and beverages",62.4412986298557,4,39.9624311231077,"customer","male","Visa"
"bal343","Balqa",2024-11-30,"08:16:28","Food and beverages",67.9474682500586,1,10.8715949200094,"one-time-buyer","male","Cash"
"bal344","Balqa",2023-05-20,"14:49:02","Electronic accessories",52.4764531140681,8,67.1698599860072,"one-time-buyer","male","CliQ"
"bal345","Balqa",2022-10-15,"18:48:10","Home and lifestyle",95.4103511304129,1,15.2656561808661,"customer","male","CliQ"
"bal346","Balqa",2015-04-13,"09:50:58","Electronic accessories",41.8016170931514,4,26.7530349396169,"one-time-buyer","male","CliQ"
"bal347","Balqa",2024-08-21,"07:10:24","Food and beverages",98.8655759906396,1,15.8184921585023,"one-time-buyer","female","CliQ"
"bal348","Balqa",2019-10-06,"01:11:33","Health and beauty",50.3899943630677,4,32.2495963923633,"one-time-buyer","male","CliQ"
"bal349","Balqa",2019-06-15,"16:06:40","Health and beauty",23.6888991028536,7,26.531566995196,"one-time-buyer","female","Visa"
"bal350","Balqa",2019-04-18,"13:45:08","Electronic accessories",84.1274864366278,1,13.4603978298604,"one-time-buyer","female","Cash"
"bal351","Balqa",2024-03-02,"11:20:09","Fashion accessories",82.0907083747443,1,13.1345133399591,"customer","male","Cash"
"bal352","Balqa",2022-08-25,"18:02:57","Home and lifestyle",58.8958079973236,3,28.2699878387153,"one-time-buyer","female","Cash"
"bal353","Balqa",2021-10-26,"22:34:26","Fashion accessories",71.0341596684884,2,22.7309310939163,"customer","female","CliQ"
"bal354","Balqa",2020-06-20,"10:25:47","Health and beauty",25.2667201985605,1,4.04267523176968,"one-time-buyer","female","Visa"
"bal355","Balqa",2023-04-16,"11:17:58","Fashion accessories",8.45632220152766,4,5.4120462089777,"one-time-buyer","male","Visa"
"bal356","Balqa",2019-06-28,"10:31:04","Food and beverages",32.8614972892683,4,21.0313582651317,"one-time-buyer","female","Visa"
"bal357","Balqa",2019-12-24,"02:49:08","Home and lifestyle",89.8901673441287,3,43.1472803251818,"customer","female","Visa"
"bal358","Balqa",2022-06-19,"06:12:28","Food and beverages",71.8002812459599,3,34.4641349980608,"customer","female","CliQ"
